ID,Sta,cast,nisk,qc,YYYY,MM,DD,TIME,Lat,Long,btm,Press,CTD T,CTD Salt,Bot Sal,qc,CTD O2,Bot O2,qc,DIC,qc,TA,qc,pH TOT,pH Temp,qc,CO3,qc,Sil,Amm,Nitra,Nitri,PO4,qc,Line,PO4 4 co2sys,SIL 4 co2sys,nut flag,TA 4 co2sys,TA flag,DIC 4 co2sys,DIC flag,Blanc1,pH TOT in situ,pCO2,CO2,HCO3,CO3,Calc,Arag,Revelle Factor,Blanc2,pH TOT in situ,pCO2,CO2,HCO3,CO3,Calc,Arag,Revelle Factor
860104,86,1,4,2,2016,05,29,10:31:09,44.653,-124.101,30,2.7,11.21,33.099,-999.000,9,306.9,249.6,2,2059.5,2,2241.3,6,7.8288,25.0,2,133.07,2,4.22,0.28,4.16,0.12,0.63,2,11,0.63,4.22,2,2241.3,2,2059.5,2,,8.054,385.49,16.37,1910.42,132.71,3.20,2.03,12.64,,8.054,385.49,16.37,1910.42,132.71,3.20,2.03,12.64
860105,86,1,5,2,2016,05,29,10:31:14,44.653,-124.101,30,2.6,11.22,33.098,-999.000,9,306.9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,-999,-999,-999,9,11,0.31,3.58,3,2156.7,3,1927.0,3,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,8.171,270.24,11.48,1755.58,159.90,3.85,2.45,10.92
860106,86,1,6,2,2016,05,29,10:31:20,44.653,-124.101,30,2.7,11.26,33.096,-999.000,9,306.9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,-999,-999,-999,9,11,0.31,3.58,3,2156.7,3,1927.0,3,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,8.171,270.79,11.48,1755.55,159.92,3.85,2.45,10.91
870101,87,1,1,2,2016,05,29,21:19:40,46.191,-123.912,14,11.2,13.89,11.058,-999.000,9,278.3,280.4,2,1231.1,2,1260.6,3,7.6942,25.0,2,-999,5,132.80,1.53,11.64,0.28,0.77,2,12,0.77,132.80,2,1260.6,3,1231.1,2,,7.900,423.50,18.71,1179.15,33.24,0.92,0.53,20.35,,7.900,423.50,18.71,1179.15,33.24,0.92,0.53,20.35
870102,87,1,2,2,2016,05,29,21:20:49,46.191,-123.912,14,10.2,14.10,9.678,-999.000,9,278.6,282.3,2,1184.3,2,1204.2,3,7.6851,25.0,2,-999,5,144.01,1.49,11.89,0.30,0.74,2,12,0.74,144.01,2,1204.2,3,1184.3,2,,7.859,458.64,20.29,1136.03,27.98,0.78,0.44,21.29,,7.859,458.64,20.29,1136.03,27.98,0.78,0.44,21.29
870103,87,1,3,2,2016,05,29,21:21:53,46.191,-123.912,14,9.1,14.74,5.302,-999.000,9,294.2,289.1,2,1052.5,2,1041.7,3,7.6718,25.0,2,-999,5,160.36,1.21,12.86,0.30,0.65,2,12,0.65,160.36,2,1041.7,3,1052.5,2,,7.674,674.95,29.99,1008.38,14.13,0.41,0.23,22.12,,7.674,674.95,29.99,1008.38,14.13,0.41,0.23,22.12
870104,87,1,4,2,2016,05,29,21:23:06,46.191,-123.912,14,7.1,14.84,4.239,-999.000,9,300.4,295.0,2,1033.4,2,1034.8,3,7.6618,25.0,2,-999,5,159.10,1.18,13.11,0.31,0.67,2,12,0.67,159.10,2,1034.8,3,1033.4,2,,7.805,501.47,22.34,992.92,18.14,0.52,0.29,23.58,,7.805,501.47,22.34,992.92,18.14,0.52,0.29,23.58
870105,87,1,5,2,2016,05,29,21:25:15,46.191,-123.912,14,5.1,14.92,3.862,-999.000,9,303.0,297.4,2,1002.5,2,1006.9,3,7.6518,25.0,2,-999,5,157.56,1.09,13.12,0.31,0.59,2,12,0.59,157.56,2,1006.9,3,1002.5,2,,7.842,451.01,20.09,963.50,18.91,0.54,0.30,23.75,,7.842,451.01,20.09,963.50,18.91,0.54,0.30,23.75
870106,87,1,6,2,2016,05,29,21:27:28,46.191,-123.912,14,2.6,15.28,1.932,-999.000,9,262.4,311.5,2,907.6,2,894.5,3,7.6559,25.0,2,-999,5,172.11,0.68,13.57,0.27,0.53,2,12,0.53,172.11,2,894.5,3,907.6,2,,7.685,608.84,27.10,869.34,11.16,0.28,0.16,22.64,,7.685,608.84,27.10,869.34,11.16,0.28,0.16,22.64
870107,87,1,7,2,2016,05,29,21:29:19,46.191,-123.912,14,2.2,15.43,1.376,-999.000,9,242.1,311.5,2,886.4,6,878.0,3,7.7049,25.0,2,-999,5,186.30,0.58,13.68,0.29,0.57,2,12,0.57,186.30,2,878.0,3,886.4,2,,7.741,530.00,23.56,850.62,12.22,0.28,0.16,23.63,,7.741,530.00,23.56,850.62,12.22,0.28,0.16,23.63
870108,87,1,8,2,2016,05,29,21:30:24,46.191,-123.912,14,2.2,15.26,1.876,-999.000,9,262.4,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,-999,-999,-999,9,12,0.42,43.07,3,2114.1,3,1706.8,3,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,9.041,40.73,1.81,1320.74,384.29,9.68,5.48,9.00
870109,87,1,9,2,2016,05,29,21:30:27,46.191,-123.912,14,2.2,15.26,1.878,-999.000,9,262.4,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,-999,-999,-999,9,12,0.42,43.07,3,2114.1,3,1706.8,3,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,9.041,40.72,1.81,1320.75,384.28,9.68,5.49,9.00
880101,88,1,1,2,2016,05,29,22:29:35,46.248,-123.997,14,10.5,12.29,23.138,22.029,2,267.5,266.5,2,1668.3,2,1775.1,3,7.8278,25.0,2,-999,5,62.72,1.10,7.83,0.28,0.82,2,12,0.82,62.72,2,1775.1,3,1668.3,2,,8.023,364.03,15.81,1571.05,81.45,2.07,1.27,14.86,,8.023,364.03,15.81,1571.05,81.45,2.07,1.27,14.86
880102,88,1,2,2,2016,05,29,22:30:36,46.248,-123.997,14,9.9,12.40,22.261,-999.000,9,268.3,266.9,2,1643.0,2,1751.6,3,7.8248,25.0,3,-999,5,66.67,1.22,8.24,0.28,0.81,2,12,0.81,66.67,2,1751.6,3,1643.0,2,,8.044,343.71,14.95,1545.62,82.43,2.11,1.29,14.72,,8.044,343.71,14.95,1545.62,82.43,2.11,1.29,14.72
880103,88,1,3,2,2016,05,29,22:32:03,46.248,-123.997,14,8.1,12.47,21.646,-999.000,9,268.4,270.4,2,1506.8,2,1577.0,3,7.8005,25.0,2,-999,5,83.36,1.20,9.41,0.32,0.76,2,12,0.76,83.36,2,1577.0,3,1506.8,2,,7.924,422.25,18.38,1431.39,57.02,1.46,0.89,16.50,,7.924,422.25,18.38,1431.39,57.02,1.46,0.89,16.50
880104,88,1,4,2,2016,05,29,22:33:14,46.248,-123.997,14,6.3,14.53,7.002,-999.000,9,295.8,-999,9,1202.0,2,1217.3,3,7.8050,25.0,2,-999,5,133.59,1.40,12.06,0.34,0.65,2,12,0.65,133.59,2,1217.3,3,1202.0,2,,7.874,472.53,20.93,1153.98,27.09,0.78,0.43,22.62,,7.874,472.53,20.93,1153.98,27.09,0.78,0.43,22.62
880105,88,1,5,2,2016,05,29,22:35:24,46.248,-123.997,14,4.9,14.64,6.615,-999.000,9,295.8,294.9,2,1083.8,2,1077.6,3,7.7123,25.0,2,-999,5,154.04,1.25,12.77,0.31,0.61,2,12,0.61,154.04,2,1077.6,3,1083.8,2,,7.697,644.16,28.50,1039.23,16.07,0.46,0.26,22.17,,7.697,644.16,28.50,1039.23,16.07,0.46,0.26,22.17
880106,88,1,6,2,2016,05,29,22:37:10,46.248,-123.997,14,3.1,14.73,6.169,-999.000,9,298.7,-999,9,1063.4,2,1071.9,3,7.6947,25.0,3,-999,5,157.85,1.28,12.92,0.31,0.66,2,12,0.66,157.85,2,1071.9,3,1063.4,2,,7.833,467.23,20.66,1021.43,21.30,0.61,0.34,22.73,,7.833,467.23,20.66,1021.43,21.30,0.61,0.34,22.73
880107,88,1,7,2,2016,05,29,22:38:42,46.248,-123.997,14,2.0,15.29,4.154,-999.000,9,305.4,300.9,2,1003.5,6,1004.5,3,7.6941,25.0,2,-999,5,167.22,1.01,13.28,0.31,0.60,2,12,0.60,167.22,2,1004.5,3,1003.5,2,,7.796,500.35,21.99,964.04,17.47,0.50,0.28,23.42,,7.796,500.35,21.99,964.04,17.47,0.50,0.28,23.42
880108,88,1,8,2,2016,05,29,22:38:45,46.248,-123.997,14,2.0,15.25,4.283,-999.000,9,305.4,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,-999,-999,-999,9,12,0.42,43.07,3,2114.1,3,1706.8,3,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,8.979,45.28,1.99,1334.65,370.20,10.59,5.89,8.89
880109,88,1,9,2,2016,05,29,22:38:48,46.248,-123.997,14,2.1,15.33,4.049,-999.000,9,305.5,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,-999,-999,-999,9,12,0.42,43.07,3,2114.1,3,1706.8,3,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,8.984,44.98,1.98,1333.37,371.49,10.60,5.90,8.90
880110,88,1,10,2,2016,05,29,22:38:52,46.248,-123.997,14,2.0,15.47,3.626,-999.000,9,305.6,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,-999,-999,-999,9,12,0.42,43.07,3,2114.1,3,1706.8,3,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,8.992,44.46,1.95,1331.04,373.86,10.58,5.90,8.92
890101,89,1,1,2,2016,05,29,23:38:57,46.246,-124.109,21,17.9,10.09,32.468,32.070,2,192.8,194.9,2,2075.9,2,2187.6,2,7.6680,25.0,3,93.71,4,19.67,1.81,12.26,0.32,1.26,2,12,1.26,19.67,2,2187.6,2,2075.9,2,,7.899,561.22,24.82,1961.13,89.96,2.17,1.37,15.42,,7.899,561.22,24.82,1961.13,89.96,2.17,1.37,15.42
890102,89,1,2,2,2016,05,29,23:40:19,46.246,-124.109,21,14.8,10.49,32.228,-999.000,9,203.1,201.7,2,2067.7,2,2190.4,2,7.6903,25.0,2,98.22,4,18.32,1.91,11.10,0.34,1.22,2,12,1.22,18.32,2,2190.4,2,2067.7,2,,7.927,524.30,22.91,1948.42,96.36,2.33,1.47,14.93,,7.927,524.30,22.91,1948.42,96.36,2.33,1.47,14.93
890103,89,1,3,2,2016,05,29,23:41:39,46.246,-124.109,21,10.2,12.41,29.874,-999.000,9,292.3,278.9,2,1897.2,2,2093.4,2,7.9538,25.0,2,125.20,4,17.58,0.33,3.58,0.16,0.46,2,12,0.46,17.58,2,2093.4,2,1897.2,2,,8.131,301.08,12.54,1744.56,140.11,3.44,2.17,11.79,,8.131,301.08,12.54,1744.56,140.11,3.44,2.17,11.79
890104,89,1,4,2,2016,05,29,23:43:36,46.246,-124.109,21,6.8,12.54,26.666,-999.000,9,301.1,310.3,2,1776.7,2,1971.0,2,7.9869,25.0,3,58.99,4,32.26,0.25,3.83,0.19,0.46,2,12,0.46,32.26,2,1971.0,2,1776.7,2,,8.190,250.60,10.58,1628.00,138.12,3.45,2.15,11.54,,8.190,250.60,10.58,1628.00,138.12,3.45,2.15,11.54
890105,89,1,5,2,2016,05,29,23:45:02,46.246,-124.109,21,5.3,12.52,25.728,-999.000,9,326.1,300.9,2,1760.9,2,1944.6,2,7.9735,25.0,2,133.85,4,36.20,0.27,4.26,0.22,0.48,2,12,0.48,36.20,2,1944.6,2,1760.9,2,,8.182,255.05,10.83,1618.56,131.50,3.30,2.05,11.85,,8.182,255.05,10.83,1618.56,131.50,3.30,2.05,11.85
890106,89,1,6,2,2016,05,29,23:47:01,46.246,-124.109,21,3.7,12.60,25.366,-999.000,9,326.2,295.0,2,1722.2,2,1892.5,2,7.9612,25.0,2,134.43,4,42.85,0.35,4.78,0.23,0.51,2,12,0.51,42.85,2,1892.5,2,1722.2,2,,8.160,264.43,11.23,1589.17,121.80,3.07,1.90,12.15,,8.160,264.43,11.23,1589.17,121.80,3.07,1.90,12.15
890107,89,1,7,2,2016,05,29,23:48:49,46.246,-124.109,21,2.6,12.78,23.532,-999.000,9,326.6,293.4,2,1623.3,2,1757.5,6,7.9481,25.0,2,182.10,4,60.92,0.45,6.25,0.23,0.54,2,12,0.54,60.92,2,1757.5,2,1623.3,2,,8.103,291.90,12.45,1513.62,97.23,2.47,1.52,13.23,,8.103,291.90,12.45,1513.62,97.23,2.47,1.52,13.23
890108,89,1,8,2,2016,05,29,23:48:59,46.246,-124.109,21,2.7,12.61,24.879,-999.000,9,326.2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,-999,-999,-999,9,12,0.42,43.07,3,2114.1,3,1706.8,3,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,8.592,87.32,3.72,1413.85,289.27,7.30,4.52,8.17
890109,89,1,9,2,2016,05,29,23:49:03,46.246,-124.109,21,2.7,12.60,24.955,-999.000,9,326.2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,-999,-999,-999,9,12,0.42,43.07,3,2114.1,3,1706.8,3,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,8.591,87.50,3.72,1414.05,289.07,7.30,4.52,8.17
900101,90,1,1,2,2016,05,30,01:08:21,46.130,-124.032,29,24.1,9.48,32.802,32.655,2,163.9,170.0,2,2110.8,6,2197.9,2,7.5768,25.0,2,80.51,4,21.26,1.41,14.84,0.36,1.63,2,12,1.63,21.26,2,2197.9,2,2110.8,2,,7.827,671.88,30.26,2003.79,76.75,1.84,1.17,16.59,,7.827,671.88,30.26,2003.79,76.75,1.84,1.17,16.59
900102,90,1,2,2,2016,05,30,01:10:04,46.130,-124.032,29,20.1,9.69,32.577,-999.000,9,184.7,182.3,2,2107.0,2,2192.4,2,7.5985,25.0,2,80.14,3,20.06,1.62,13.98,0.35,1.61,2,12,1.61,20.06,2,2192.4,2,2107.0,2,,7.822,680.86,30.49,2000.62,75.89,1.83,1.16,16.66,,7.822,680.86,30.49,2000.62,75.89,1.83,1.16,16.66
900103,90,1,3,2,2016,05,30,01:11:24,46.130,-124.032,29,14.8,9.92,32.325,-999.000,9,214.1,200.8,2,2085.9,2,2190.3,2,7.6431,25.0,2,87.54,4,15.73,1.57,10.64,0.29,1.39,2,12,1.39,15.73,2,2190.3,2,2085.9,2,,7.881,588.05,26.17,1973.70,86.03,2.08,1.31,15.79,,7.881,588.05,26.17,1973.70,86.03,2.08,1.31,15.79
900104,90,1,4,2,2016,05,30,01:12:46,46.130,-124.032,29,10.1,11.22,32.102,-999.000,9,279.3,260.2,2,2017.2,2,2181.7,2,7.8162,25.0,2,122.92,4,8.07,0.37,3.81,0.14,0.68,2,12,0.68,8.07,2,2181.7,2,2017.2,2,,8.032,400.24,17.09,1878.94,121.16,2.93,1.86,13.12,,8.032,400.24,17.09,1878.94,121.16,2.93,1.86,13.12
900105,90,1,5,2,2016,05,30,01:14:17,46.130,-124.032,29,5.0,13.02,30.006,-999.000,9,330.6,318.1,2,1885.1,2,2129.4,2,8.0194,25.0,2,102.48,4,5.70,0.19,0.19,0.03,0.25,2,12,0.25,5.70,2,2129.4,2,1885.1,2,,8.220,240.65,9.82,1702.99,172.28,4.23,2.67,10.56,,8.220,240.65,9.82,1702.99,172.28,4.23,2.67,10.56
900106,90,1,6,2,2016,05,30,01:15:45,46.130,-124.032,29,3.4,13.50,28.605,-999.000,9,331.1,338.2,2,1774.5,2,2032.8,6,8.0973,25.0,3,167.96,4,17.09,0.15,0.13,0.02,0.17,2,12,0.17,17.09,2,2032.8,2,1774.5,2,,8.277,198.92,8.06,1586.67,179.77,4.45,2.80,9.97,,8.277,198.92,8.06,1586.67,179.77,4.45,2.80,9.97
900107,90,1,7,2,2016,05,30,01:15:50,46.130,-124.032,29,3.2,13.68,27.974,-999.000,9,331.3,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,-999,-999,-999,9,12,0.42,43.07,3,2114.1,3,1706.8,3,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,8.524,101.26,4.09,1420.85,281.90,7.01,4.40,8.06
900108,90,1,8,2,2016,05,30,01:15:59,46.130,-124.032,29,3.3,13.54,28.464,-999.000,9,331.1,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,-999,-999,-999,9,12,0.42,43.07,3,2114.1,3,1706.8,3,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,8.518,102.24,4.14,1422.00,280.71,6.96,4.38,8.05
910101,91,1,1,2,2016,05,30,02:46:51,46.130,-124.089,45,40.9,8.66,33.439,33.375,2,122.2,127.2,2,2174.8,2,2228.9,2,7.4841,25.0,2,66.30,2,32.84,0.20,24.12,0.33,1.96,2,12,1.96,32.84,2,2228.9,2,2174.8,2,,7.721,878.22,40.51,2073.06,61.23,1.46,0.93,17.94,,7.721,878.22,40.51,2073.06,61.23,1.46,0.93,17.94
910102,91,1,2,2,2016,05,30,02:48:17,46.130,-124.089,45,40.1,8.67,33.428,-999.000,9,125.5,127.7,2,2175.5,2,2230.9,2,7.4819,25.0,2,65.43,2,32.82,0.22,24.32,0.30,1.98,2,12,1.98,32.82,2,2230.9,2,2175.5,2,,7.725,870.30,40.12,2073.53,61.85,1.48,0.93,17.90,,7.725,870.30,40.12,2073.53,61.85,1.48,0.93,17.90
910103,91,1,3,2,2016,05,30,02:50:31,46.130,-124.089,45,30.1,9.45,32.721,-999.000,9,200.1,183.8,2,2108.0,2,2201.2,2,7.6072,25.0,2,82.48,2,19.56,0.49,16.57,0.36,1.57,2,12,1.57,19.56,2,2201.2,2,2108.0,2,,7.847,639.67,28.85,1999.16,79.99,1.92,1.22,16.33,,7.847,639.67,28.85,1999.16,79.99,1.92,1.22,16.33
910104,91,1,4,2,2016,05,30,02:52:45,46.130,-124.089,45,20.1,10.15,32.284,-999.000,9,231.7,230.3,2,2050.0,2,2182.0,2,7.7244,25.0,2,101.49,2,13.19,0.78,9.73,0.31,1.12,2,12,1.12,13.19,2,2182.0,2,2050.0,2,,7.959,480.63,21.24,1927.42,101.34,2.44,1.55,14.49,,7.959,480.63,21.24,1927.42,101.34,2.44,1.55,14.49
910105,91,1,5,2,2016,05,30,02:54:37,46.130,-124.089,45,9.8,12.02,31.555,-999.000,9,319.1,302.1,2,1944.8,2,2167.3,2,7.9436,25.0,3,156.49,4,5.76,0.24,1.09,0.13,0.39,2,12,0.39,5.76,2,2167.3,2,1944.8,2,,8.162,282.24,11.79,1775.61,157.41,3.82,2.42,11.20,,8.162,282.24,11.79,1775.61,157.41,3.82,2.42,11.20
910106,91,1,6,2,2016,05,30,02:56:01,46.130,-124.089,45,5.0,12.67,29.437,-999.000,9,344.6,342.6,2,1821.6,2,2079.1,2,8.0694,25.0,2,151.82,4,14.52,0.18,0.00,0.11,0.29,2,12,0.29,14.52,2,2079.1,2,1821.6,2,,8.267,206.91,8.56,1633.63,179.41,4.42,2.78,10.12,,8.267,206.91,8.56,1633.63,179.41,4.42,2.78,10.12
910107,91,1,7,2,2016,05,30,02:58:13,46.130,-124.089,45,3.9,12.82,29.013,-999.000,9,347.3,348.6,2,1743.4,6,1979.7,2,8.0893,25.0,3,126.56,4,26.47,0.22,0.11,0.16,0.18,2,12,0.18,26.47,2,1979.7,2,1743.4,2,,8.244,210.80,8.70,1571.93,162.77,4.02,2.53,10.29,,8.244,210.80,8.70,1571.93,162.77,4.02,2.53,10.29
910108,91,1,8,2,2016,05,30,02:58:15,46.130,-124.089,45,4.0,12.69,29.350,-999.000,9,344.6,-999,9,-999,9,-999,9,-999,-999,9,-999.00,9,-999,-999,-999,-999,-999,9,12,0.42,43.07,3,2114.1,3,1706.8,3,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,8.519,101.25,4.19,1424.29,278.36,6.86,4.32,8.03
910109,91,1,9,2,2016,05,30,02:58:16,46.130,-124.089,45,4.1,12.94,28.609,-999.000,9,347.5,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,-999,-999,-999,9,12,0.42,43.07,3,2114.1,3,1706.8,3,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,8.526,100.00,4.12,1422.57,280.15,6.93,4.36,8.05
920101,92,1,1,2,2016,05,30,04:12:17,46.128,-124.269,97,92.7,7.75,33.825,-999.000,9,89.3,91.1,2,2232.6,6,2261.3,2,7.3944,25.0,2,55.97,6,47.32,0.10,31.02,0.16,2.31,2,12,2.31,47.32,2,2261.3,2,2232.6,2,,7.640,1073.66,50.96,2130.64,51.00,1.20,0.76,18.59,,7.640,1073.66,50.96,2130.64,51.00,1.20,0.76,18.59
920102,92,1,2,2,2016,05,30,04:14:25,46.128,-124.269,97,80.1,7.91,33.781,33.790,2,100.5,100.7,2,2221.0,2,2255.9,2,7.4157,25.0,2,57.39,2,42.86,0.04,30.61,0.06,2.28,2,12,2.28,42.86,2,2255.9,2,2221.0,2,,7.660,1022.54,48.28,2119.36,53.37,1.26,0.80,18.48,,7.660,1022.54,48.28,2119.36,53.37,1.26,0.80,18.48
920103,92,1,3,2,2016,05,30,04:16:52,46.128,-124.269,97,60.1,8.06,33.721,-999.000,9,105.4,105.2,2,2213.4,2,2251.4,2,7.4258,25.0,2,58.73,2,41.03,0.00,29.69,0.08,2.21,2,12,2.21,41.03,2,2251.4,2,2213.4,2,,7.670,998.59,46.93,2111.86,54.60,1.30,0.82,18.41,,7.670,998.59,46.93,2111.86,54.60,1.30,0.82,18.41
920104,92,1,4,2,2016,05,30,04:18:54,46.128,-124.269,97,50.2,8.30,33.616,-999.000,9,119.3,-999,9,2195.2,2,2243.0,2,7.4647,25.0,2,63.65,2,34.72,0.01,28.09,0.11,2.08,2,12,2.08,34.72,2,2243.0,2,2195.2,2,,7.702,922.45,43.03,2093.53,58.64,1.40,0.88,18.16,,7.702,922.45,43.03,2093.53,58.64,1.40,0.88,18.16
920105,92,1,5,2,2016,05,30,04:20:50,46.128,-124.269,97,39.9,8.77,33.474,-999.000,9,141.3,141.1,2,2170.2,2,2231.5,2,7.5056,25.0,2,68.95,2,27.61,0.06,25.49,0.21,1.90,2,12,1.90,27.61,2,2231.5,2,2170.2,2,,7.744,832.73,38.26,2067.33,64.61,1.54,0.98,17.69,,7.744,832.73,38.26,2067.33,64.61,1.54,0.98,17.69
920106,92,1,6,2,2016,05,30,04:22:41,46.128,-124.269,97,30.1,8.96,33.117,-999.000,9,140.4,-999,9,2164.2,2,2223.3,2,7.4952,25.0,2,66.32,2,27.37,1.08,22.46,0.39,1.91,2,12,1.91,27.37,2,2223.3,2,2164.2,2,,7.738,844.62,38.63,2062.06,63.51,1.52,0.96,17.79,,7.738,844.62,38.63,2062.06,63.51,1.52,0.96,17.79
920107,92,1,7,2,2016,05,30,04:25:03,46.128,-124.269,97,20.1,9.89,32.588,-999.000,9,200.6,199.2,2,2103.0,2,2204.1,2,7.6387,25.0,2,86.24,2,12.58,2.38,9.30,0.26,1.22,2,12,1.22,12.58,2,2204.1,2,2103.0,2,,7.868,610.57,27.16,1991.18,84.66,2.04,1.29,15.96,,7.868,610.57,27.16,1991.18,84.66,2.04,1.29,15.96
920108,92,1,8,2,2016,05,30,04:27:23,46.128,-124.269,97,9.8,11.67,31.904,-999.000,9,314.6,-999,9,1952.8,2,2179.2,2,7.9613,25.0,2,160.81,2,4.66,0.65,0.65,0.08,0.35,2,12,0.35,4.66,2,2179.2,2,1952.8,2,,8.169,277.37,11.69,1781.31,159.81,3.87,2.45,11.12,,8.169,277.37,11.69,1781.31,159.81,3.87,2.45,11.12
920109,92,1,9,2,2016,05,30,04:29:02,46.128,-124.269,97,5.0,11.45,30.553,-999.000,9,309.6,293.6,2,1921.8,2,2131.9,2,7.9519,25.0,2,131.15,2,13.15,0.26,2.56,0.18,0.47,2,12,0.47,13.15,2,2131.9,2,1921.8,2,,8.163,279.79,11.96,1760.78,149.06,3.64,2.30,11.48,,8.163,279.79,11.96,1760.78,149.06,3.64,2.30,11.48
920110,92,1,10,2,2016,05,30,04:30:31,46.128,-124.269,97,3.1,11.51,29.951,-999.000,9,284.1,293.2,2,1890.1,2,2089.8,6,7.9227,25.0,2,133.54,3,19.80,0.20,2.60,0.22,0.49,2,12,0.49,19.80,2,2089.8,2,1890.1,2,,8.153,283.40,12.14,1736.24,141.72,3.48,2.19,11.67,,8.153,283.40,12.14,1736.24,141.72,3.48,2.19,11.67
920111,92,1,11,3,2016,05,30,04:30:37,46.128,-124.269,97,3.1,11.51,29.934,-999.000,9,284.1,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,-999,-999,-999,9,12,0.42,43.07,3,2114.1,3,1706.8,3,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,8.529,97.93,4.19,1426.05,276.60,6.78,4.28,8.02
920112,92,1,12,4,2016,05,30,04:30:43,46.128,-124.269,97,3.2,11.50,30.005,-999.000,9,284.1,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,-999,-999,-999,-999,9,12,0.42,43.07,3,2114.1,3,1706.8,3,,-999.000,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,,8.528,98.09,4.20,1426.21,276.43,6.78,4.27,8.02
930101,93,1,1,2,2016,05,30,10:22:33,46.130,-124.527,140,135.2,7.04,33.923,-999.000,9,86.0,71.7,3,2241.6,2,2272.3,6,7.3899,25.0,6,55.73,6,48.34,0.15,33.05,0.29,2.40,2,12,2.40,48.34,2,2272.3,2,2241.6,2,,7.654,1033.15,50.23,2139.68,51.69,1.21,0.76,18.63,,7.654,1033.15,50.23,2139.68,51.69,1.21,0.76,18.63
930102,93,1,2,2,2016,05,30,10:24:10,46.130,-124.527,140,125.3,7.26,33.891,33.904,2,91.8,90.5,2,2237.9,2,2268.0,2,7.3975,25.0,2,55.95,2,47.79,0.05,32.72,0.26,2.41,2,12,2.41,47.79,2,2268.0,2,2237.9,2,,7.650,1045.15,50.44,2136.02,51.44,1.20,0.76,18.62,,7.650,1045.15,50.44,2136.02,51.44,1.20,0.76,18.62
930103,93,1,3,2,2016,05,30,10:26:40,46.130,-124.527,140,100.9,7.81,33.789,-999.000,9,105.5,-999,9,2223.1,2,2259.6,2,7.4118,25.0,2,57.10,2,42.77,0.00,31.23,0.06,2.31,2,12,2.31,42.77,2,2259.6,2,2223.1,2,,7.666,1006.78,47.70,2121.39,54.01,1.27,0.81,18.47,,7.666,1006.78,47.70,2121.39,54.01,1.27,0.81,18.47
930104,93,1,4,2,2016,05,30,10:28:38,46.130,-124.527,140,80.6,8.53,33.483,-999.000,9,143.6,136.2,2,2178.7,2,2240.0,2,7.4937,25.0,2,66.41,2,29.85,0.04,26.73,0.09,2.00,2,12,2.00,29.85,2,2240.0,2,2178.7,2,,7.745,828.83,38.39,2075.70,64.61,1.53,0.97,17.73,,7.745,828.83,38.39,2075.70,64.61,1.53,0.97,17.73
930105,93,1,5,2,2016,05,30,10:30:43,46.130,-124.527,140,60.4,8.89,33.213,-999.000,9,175.4,-999,9,2134.2,6,2219.2,2,7.5754,25.0,2,77.65,2,22.21,0.08,21.22,0.08,1.68,2,12,1.68,22.21,2,2219.2,2,2134.2,2,,7.822,681.62,31.24,2027.12,75.85,1.81,1.14,16.73,,7.822,681.62,31.24,2027.12,75.85,1.81,1.14,16.73
